tblCodeID,Code,Description,tblCodeTypeID,CodeType,Created,Modified,Deprecated
123162,31LG,E. G. SMALL,315,SHIPC,2006-12-21,2006-12-21,False
123163,31LH,MARSHALL,315,SHIPC,2006-12-21,2006-12-21,False
123164,31LI,LITTLEHALES,315,SHIPC,2006-12-21,2016-07-14,False
123165,31LJ,LOWE,315,SHIPC,2006-12-21,2006-12-21,False
123166,31LK,LORD KELVIN,315,SHIPC,2006-12-21,2006-12-21,False
123167,31LL,LYDIA LOUISE,315,SHIPC,2006-12-21,2006-12-21,False
123168,31LM,Leonard F. Mason,315,SHIPC,2006-12-21,2016-01-07,False
123169,31LN,LANGLEY,315,SHIPC,2006-12-21,2006-12-21,False
123170,31LO,LOUISVILLE,315,SHIPC,2006-12-21,2006-12-21,False
123171,31LP,PLEDGE,315,SHIPC,2006-12-21,2006-12-21,False
123172,31LQ,LOFBERG,315,SHIPC,2006-12-21,2006-12-21,False
123173,31LR,LORD RAYLEIGH,315,SHIPC,2006-12-21,2006-12-21,False
123174,31LS,SAMPLE,315,SHIPC,2006-12-21,2006-12-21,False
123175,31LT,LOCATOR,315,SHIPC,2006-12-21,2006-12-21,False
123176,31LU,LUCE,315,SHIPC,2006-12-21,2006-12-21,False
123177,31LV,LONGVIEW,315,SHIPC,2006-12-21,2006-12-21,False
123178,31LW,L. K. SWENSON,315,SHIPC,2006-12-21,2006-12-21,False
123179,31LX,STALWART,315,SHIPC,2006-12-21,2006-12-21,False
123180,31LY,LYNCH,315,SHIPC,2006-12-21,2006-12-21,False
123181,31LZ,LESTER,315,SHIPC,2006-12-21,2006-12-21,False
123182,31M0,SIMON LAKE,315,SHIPC,2006-12-21,2018-07-18,False
123183,31M1,SANTA MARIA,315,SHIPC,2006-12-21,2006-12-21,False
123184,31M2,MUSKY II,315,SHIPC,2006-12-21,2006-12-21,False
123185,31M3,MOLALA,315,SHIPC,2006-12-21,2006-12-21,False
123186,31M4,MCARTHUR,315,SHIPC,2006-12-21,2006-12-21,False
123187,31M5,AMERICAN BAY,315,SHIPC,2006-12-21,2018-07-25,False
123188,31M6,MANLEY,315,SHIPC,2006-12-21,2006-12-21,False
123189,31M7,MT. MITCHELL,315,SHIPC,2006-12-21,2016-02-24,False
123190,31M8,MELLON,315,SHIPC,2006-12-21,2006-12-21,False
123191,31M9,MOREA,315,SHIPC,2006-12-21,2006-12-21,False
123192,31MA,MARION,315,SHIPC,2006-12-21,2006-12-21,False
123193,31MB,MISSION BUENAVENTURA,315,SHIPC,2006-12-21,2006-12-21,False
123194,31MC,MACKINAW,315,SHIPC,2006-12-21,2017-05-21,False
123195,31MD,MILLICOMA,315,SHIPC,2006-12-21,2006-12-21,False
123196,31ME,MENDOTA,315,SHIPC,2006-12-21,2006-12-21,False
123197,31MF,MACDONOUGH,315,SHIPC,2006-12-21,2006-12-21,False
123198,31MG,MATAGORDA,315,SHIPC,2006-12-21,2006-12-21,False
123199,31MH,R. H. MCCARD,315,SHIPC,2006-12-21,2006-12-21,False
123200,31MI,MITKOF,315,SHIPC,2006-12-21,2006-12-21,False
123201,31MJ,MOJAVE,315,SHIPC,2006-12-21,2006-12-21,False
123202,31MK,MACKINAC,315,SHIPC,2006-12-21,2006-12-21,False
123203,31ML,MCCULLOCH,315,SHIPC,2006-12-21,2006-12-21,False
123204,31MM,MARMER,315,SHIPC,2006-12-21,2006-12-21,False
123205,31MN,MINNETONKA,315,SHIPC,2006-12-21,2006-12-21,False
123206,31MO,MODOC,315,SHIPC,2006-12-21,2006-12-21,False
123207,31MP,MARIPOSA,315,SHIPC,2006-12-21,2006-12-21,False
123208,31MQ,MORNING STAR,315,SHIPC,2006-12-21,2006-12-21,False
123209,31MR,MARISE,315,SHIPC,2006-12-21,2006-12-21,False
123210,31MS,MINE SWEEPING BOAT,315,SHIPC,2006-12-21,2006-12-21,False
123211,31MT,M. TAYLOR,315,SHIPC,2006-12-21,2006-12-21,False
123212,31MU,MAURY,315,SHIPC,2006-12-21,2006-12-21,False
123213,31MV,MARYSVILLE,315,SHIPC,2006-12-21,2006-12-21,False
123214,31MW,MARINE VIEW,315,SHIPC,2006-12-21,2006-12-21,False
123215,31MX,MURRE II,315,SHIPC,2006-12-21,2006-12-21,False
123216,31MY,MASSEY,315,SHIPC,2006-12-21,2006-12-21,False
123217,31MZ,MICHELSON,315,SHIPC,2006-12-21,2006-12-21,False
123218,31N0,Henry J. Kaiser,315,SHIPC,2006-12-21,2018-06-22,False
123219,31N1,NOA,315,SHIPC,2006-12-21,2006-12-21,False
123220,31N2,AMMEN,315,SHIPC,2006-12-21,2006-12-21,False
123221,31N3,BENNER,315,SHIPC,2006-12-21,2006-12-21,False
123222,31N4,MCNAIR,315,SHIPC,2006-12-21,2006-12-21,False
123223,31N5,CACAPON,315,SHIPC,2006-12-21,2006-12-21,False
123224,31N6,NEWELL,315,SHIPC,2006-12-21,2006-12-21,False
123225,31N7,MORTON,315,SHIPC,2006-12-21,2006-12-21,False
123226,31N8,CONE,315,SHIPC,2006-12-21,2006-12-21,False
123227,31N9,BROWN,315,SHIPC,2006-12-21,2006-12-21,False
123228,31NA,NAUTILUS,315,SHIPC,2006-12-21,2006-12-21,False
123229,31NB,NOTABLE,315,SHIPC,2006-12-21,2006-12-21,False
123230,31NC,NEPER,315,SHIPC,2006-12-21,2006-12-21,False
123231,31ND,MONSSEN,315,SHIPC,2006-12-21,2006-12-21,False
123232,31NE,NEREUS,315,SHIPC,2006-12-21,2018-07-18,False
123233,31NF,NAIFEH,315,SHIPC,2006-12-21,2006-12-21,False
123234,31NG,ENGAGE,315,SHIPC,2006-12-21,2006-12-21,False
123235,31NH,NICHOLAS,315,SHIPC,2006-12-21,2006-12-21,False
123236,31NI,NORRIS,315,SHIPC,2006-12-21,2006-12-21,False
123237,31NJ,S. L. MOORE,315,SHIPC,2006-12-21,2006-12-21,False
123238,31NK,NORFOLK,315,SHIPC,2006-12-21,2006-12-21,False
123239,31NL,NORWALK,315,SHIPC,2006-12-21,2006-12-21,False
123240,31NM,SAMPSON,315,SHIPC,2006-12-21,2006-12-21,False
123241,31NN,NANTUCKET L/S,315,SHIPC,2006-12-21,2006-12-21,False
123242,31NO,NORTHLAND,315,SHIPC,2006-12-21,2006-12-21,False
123243,31NP,NEPTUNE,315,SHIPC,2006-12-21,2006-12-21,False
123244,31NQ,SPROSTON,315,SHIPC,2006-12-21,2006-12-21,False
123245,31NR,NARRAGANSETT,315,SHIPC,2006-12-21,2006-12-21,False
123246,31NS,N. B. SCOFIELD,315,SHIPC,2006-12-21,2006-12-21,False
123247,31NT,NATCHIK,315,SHIPC,2006-12-21,2006-12-21,False
123248,31NU,NEW,315,SHIPC,2006-12-21,2006-12-21,False
123249,31NV,MANSFIELD,315,SHIPC,2006-12-21,2006-12-21,False
123250,31NW,NORTHWIND,315,SHIPC,2006-12-21,2015-08-12,False
123251,31NX,HANSON,315,SHIPC,2006-12-21,2006-12-21,False
123252,31NY,CONY,315,SHIPC,2006-12-21,2006-12-21,False
123253,31NZ,HAMNER,315,SHIPC,2006-12-21,2006-12-21,False
123254,31O0,Kittiwake,315,SHIPC,2006-12-21,2018-07-18,False
123255,31O1,J. C. OWENS,315,SHIPC,2006-12-21,2006-12-21,False
123256,31O2,O'HARE,315,SHIPC,2006-12-21,2006-12-21,False
123257,31O3,COATES,315,SHIPC,2006-12-21,2006-12-21,False
123258,31O4,CROSS,315,SHIPC,2006-12-21,2006-12-21,False
123259,31O5,PROTECTOR,315,SHIPC,2006-12-21,2006-12-21,False
123260,31O6,COMPTON,315,SHIPC,2006-12-21,2006-12-21,False
123261,31O7,MOALE,315,SHIPC,2006-12-21,2006-12-21,False
123262,31O8,OTTERSTETTER,315,SHIPC,2006-12-21,2006-12-21,False
123263,31O9,ABBOT,315,SHIPC,2006-12-21,2006-12-21,False
123264,31OA,ONAR,315,SHIPC,2006-12-21,2006-12-21,False
123265,31OB,O'BRIEN,315,SHIPC,2006-12-21,2006-12-21,False
123266,31OC,OCEANOGRAPHER,315,SHIPC,2006-12-21,2006-12-21,False
123267,31OD,OCEANIC,315,SHIPC,2006-12-21,2006-12-21,False
123268,31OE,OREGON,315,SHIPC,2006-12-21,2006-12-21,False
123269,31OF,O'CALLAHAN,315,SHIPC,2006-12-21,2006-12-21,False
123270,31OG,OGLALA,315,SHIPC,2006-12-21,2006-12-21,False
123271,31OH,HOH,315,SHIPC,2006-12-21,2006-12-21,False
123272,31OI,OCEANITE,315,SHIPC,2006-12-21,2006-12-21,False
123273,31OJ,Roy O. HALE,315,SHIPC,2006-12-21,2013-08-15,False
123274,31OK,ORLECK,315,SHIPC,2006-12-21,2006-12-21,False
123275,31OL,COLLETT,315,SHIPC,2006-12-21,2006-12-21,False
123276,31OM,OMEGA,315,SHIPC,2006-12-21,2006-12-21,False
123277,31ON,ONCORHYCHUS,315,SHIPC,2006-12-21,2006-12-21,False
123278,31OO,SHOSHONE,315,SHIPC,2006-12-21,2006-12-21,False
123279,31OP,OCEAN PRIDE,315,SHIPC,2006-12-21,2006-12-21,False
123280,31OQ,COTTEN,315,SHIPC,2006-12-21,2006-12-21,False
123281,31OR,ORCA,315,SHIPC,2006-12-21,2006-12-21,False
123282,31OS,ALAMINOS,315,SHIPC,2006-12-21,2006-12-21,False
123283,31OT,OCONOSTOTA,315,SHIPC,2006-12-21,2006-12-21,False
123284,31OU,BOUTWELL,315,SHIPC,2006-12-21,2006-12-21,False
123285,31OV,OBSERVER,315,SHIPC,2006-12-21,2006-12-21,False
123286,31OW,OWASCO,315,SHIPC,2006-12-21,2006-12-21,False
123287,31OX,OCEANEER,315,SHIPC,2006-12-21,2006-12-21,False
123288,31OY,BOYD,315,SHIPC,2006-12-21,2006-12-21,False
123289,31OZ,COONTZ,315,SHIPC,2006-12-21,2006-12-21,False
123290,31P0,Ulysses S. Grant,315,SHIPC,2006-12-21,2018-07-18,False
123291,31P1,AUTEC,315,SHIPC,2006-12-21,2006-12-21,False
123292,31P2,Persistent,315,SHIPC,2006-12-21,2018-07-18,False
123293,31P3,PINNACLE,315,SHIPC,2006-12-21,2006-12-21,False
123294,31P4,PRIME,315,SHIPC,2006-12-21,2006-12-21,False
123295,31P5,PASCAGOULA,315,SHIPC,2006-12-21,2006-12-21,False
123296,31P6,PIKESARM,315,SHIPC,2006-12-21,2006-12-21,False
123297,31P7,PRESTON,315,SHIPC,2006-12-21,2006-12-21,False
123298,31P8,SCRIPPS PIER,315,SHIPC,2006-12-21,2006-12-21,False
123299,31P9,POINT RETREAT,315,SHIPC,2006-12-21,2006-12-21,False
123300,31PA,PANDA,315,SHIPC,2006-12-21,2006-12-21,False
123301,31PB,PATTON,315,SHIPC,2006-12-21,2006-12-21,False
123302,31PC,BRATTLEBORO,315,SHIPC,2006-12-21,2006-12-21,False
123303,31PD,GEN. A. M. PATCH,315,SHIPC,2006-12-21,2006-12-21,False
123304,31PE,PIERCE,315,SHIPC,2006-12-21,2006-12-21,False
123305,31PF,PATHFINDER,315,SHIPC,2006-12-21,2006-12-21,False
123306,31PG,PARAGON,315,SHIPC,2006-12-21,2006-12-21,False
123307,31PH,PHALAROPE II,315,SHIPC,2006-12-21,2006-12-21,False
123308,31PI,PIONEER,315,SHIPC,2006-12-21,2006-12-21,False
123309,31PJ,J. R. PERRY,315,SHIPC,2006-12-21,2006-12-21,False
123310,31PK,PARKER,315,SHIPC,2006-12-21,2006-12-21,False
123311,31PL,PANULIRUS,315,SHIPC,2006-12-21,2006-12-21,False
123312,31PM,PECOS,315,SHIPC,2006-12-21,2006-12-21,False
123313,31PN,PIONEER,315,SHIPC,2006-12-21,2006-12-21,False
123314,31PO,PERSEUS,315,SHIPC,2006-12-21,2006-12-21,False
123315,31PP,G. W. PIERCE,315,SHIPC,2006-12-21,2006-12-21,False
123316,31PQ,PLANETREE,315,SHIPC,2006-12-21,2006-12-21,False
123317,31PR,Prevail,315,SHIPC,2006-12-21,2018-06-22,False
123318,31PS,PHYSALIA,315,SHIPC,2006-12-21,2006-12-21,False
123319,31PT,PAOLINA-T,315,SHIPC,2006-12-21,2006-12-21,False
123320,31PU,PURSUIT,315,SHIPC,2006-12-21,2006-12-21,False
123321,31PV,POMPANO,315,SHIPC,2006-12-21,2006-12-21,False
123322,31PW,PONTCHARTRAIN,315,SHIPC,2006-12-21,2006-12-21,False
123323,31PX,PRIBILOFF,315,SHIPC,2006-12-21,2006-12-21,False
123324,31PY,PRIVATEER,315,SHIPC,2006-12-21,2006-12-21,False
123325,31PZ,PRICHETT,315,SHIPC,2006-12-21,2006-12-21,False
123326,31Q0,Sea Devil,315,SHIPC,2006-12-21,2018-07-18,False
123327,31Q1,SEARCHER,315,SHIPC,2006-12-21,2006-12-21,False
123328,31Q2,CB2,315,SHIPC,2006-12-21,2006-12-21,False
123329,31Q3,CAMP,315,SHIPC,2006-12-21,2006-12-21,False
123330,31Q4,LEADER,315,SHIPC,2006-12-21,2006-12-21,False
123331,31Q5,EATON,315,SHIPC,2006-12-21,2006-12-21,False
123332,31Q6,WALDRON,315,SHIPC,2006-12-21,2006-12-21,False
123333,31Q7,J. D. BLACKWOOD,315,SHIPC,2006-12-21,2006-12-21,False
123334,31Q8,H. R. DICKSON,315,SHIPC,2006-12-21,2006-12-21,False
123335,31Q9,HASSAYAMPA,315,SHIPC,2006-12-21,2006-12-21,False
123336,31QA,CHIKASKIA,315,SHIPC,2006-12-21,2006-12-21,False
123337,31QB,LONG BEACH,315,SHIPC,2006-12-21,2006-12-21,False
123338,31QC,C54-Q,315,SHIPC,2006-12-21,2006-12-21,False
123339,31QD,BIDDLE,315,SHIPC,2006-12-21,2006-12-21,False
123340,31QE,ENGLAND,315,SHIPC,2006-12-21,2006-12-21,False
123341,31QF,HAWKINS,315,SHIPC,2006-12-21,2006-12-21,False
123342,31QG,RENSHAW,315,SHIPC,2006-12-21,2006-12-21,False
123343,31QH,HIGBEE,315,SHIPC,2006-12-21,2006-12-21,False
123344,31QI,INTERDICTOR,315,SHIPC,2006-12-21,2006-12-21,False
123345,31QJ,FORTIFY,315,SHIPC,2006-12-21,2006-12-21,False
123346,31QK,GURKE,315,SHIPC,2006-12-21,2006-12-21,False
123347,31QL,PARLE,315,SHIPC,2006-12-21,2006-12-21,False
123348,31QM,SMALLEY,315,SHIPC,2006-12-21,2006-12-21,False
123349,31QN,CONSTANT,315,SHIPC,2006-12-21,2006-12-21,False
123350,31QO,HOPEWELL,315,SHIPC,2006-12-21,2006-12-21,False
123351,31QP,POWER,315,SHIPC,2006-12-21,2006-12-21,False
123352,31QQ,FARRAGUT,315,SHIPC,2006-12-21,2006-12-21,False
123353,31QR,SCANNER,315,SHIPC,2006-12-21,2006-12-21,False
123354,31QS,TAUSSIG,315,SHIPC,2006-12-21,2006-12-21,False
123355,31QT,OUTPOST,315,SHIPC,2006-12-21,2006-12-21,False
123356,31QU,CONQUEST,315,SHIPC,2006-12-21,2006-12-21,False
123357,31QV,ANNAPOLIS,315,SHIPC,2006-12-21,2006-12-21,False
123358,31QW,W. V. PRATT,315,SHIPC,2006-12-21,2006-12-21,False
123359,31QX,BRADLEY,315,SHIPC,2006-12-21,2006-12-21,False
123360,31QY,WYANDOT,315,SHIPC,2006-12-21,2006-12-21,False
123361,31QZ,CHICAGO,315,SHIPC,2006-12-21,2006-12-21,False
123362,31R0,Guardfish,315,SHIPC,2006-12-21,2018-07-18,False
123363,31R1,REEVES,315,SHIPC,2006-12-21,2006-12-21,False
123364,31R2,STATE RACE,315,SHIPC,2006-12-21,2006-12-21,False
123365,31R3,REAPER,315,SHIPC,2006-12-21,2006-12-21,False
123366,31R4,ROSS,315,SHIPC,2006-12-21,2006-12-21,False
123367,31R5,F. M. ROBINSON,315,SHIPC,2006-12-21,2006-12-21,False
123368,31R6,PLYMOUTH ROCK,315,SHIPC,2006-12-21,2006-12-21,False
123369,31R7,BRISTER,315,SHIPC,2006-12-21,2006-12-21,False
123370,31R8,ROBINSON,315,SHIPC,2006-12-21,2006-12-21,False
123371,31R9,RHODES,315,SHIPC,2006-12-21,2006-12-21,False
123372,31RA,RUTH ANN,315,SHIPC,2006-12-21,2006-12-21,False
123373,31RB,RANOS BELLE,315,SHIPC,2006-12-21,2006-12-21,False
123374,31RC,ROCKAWAY,315,SHIPC,2006-12-21,2006-12-21,False
123375,31RD,ROBERT D. CONRAD,315,SHIPC,2006-12-21,2009-12-08,False
123376,31RE,RELIANCE,315,SHIPC,2006-12-21,2006-12-21,False
123377,31RF,ROWE,315,SHIPC,2006-12-21,2006-12-21,False
123378,31RG,BRIDGET,315,SHIPC,2006-12-21,2006-12-21,False
123379,31RH,REHOBOTH,315,SHIPC,2006-12-21,2006-12-21,False
123380,31RI,RICH,315,SHIPC,2006-12-21,2006-12-21,False
123381,31RJ,W. R. RUSH,315,SHIPC,2006-12-21,2006-12-21,False
123382,31RK,ROSE KNOT,315,SHIPC,2006-12-21,2006-12-21,False
123383,31RL,BRISTOL,315,SHIPC,2006-12-21,2006-12-21,False
123384,31RM,STORM,315,SHIPC,2006-12-21,2017-08-17,False
123385,31RN,RENOWN,315,SHIPC,2006-12-21,2006-12-21,False
123386,31RO,ROCKVILLE,315,SHIPC,2006-12-21,2006-12-21,False
123387,31RP,ROYAL PACIFIC,315,SHIPC,2006-12-21,2006-12-21,False
123388,31RQ,REQUISITE,315,SHIPC,2006-12-21,2006-12-21,False
123389,31RR,RORQUAL,315,SHIPC,2006-12-21,2006-12-21,False
123390,31RS,RESPONSE,315,SHIPC,2006-12-21,2006-12-21,False
123391,31RT,TANEY,315,SHIPC,2006-12-21,2006-12-21,False
123392,31RU,RUDE,315,SHIPC,2006-12-21,2010-10-14,False
123393,31RV,RIVAL,315,SHIPC,2006-12-21,2006-12-21,False
123394,31RW,RED WING,315,SHIPC,2006-12-21,2006-12-21,False
123395,31RX,ROWAN,315,SHIPC,2006-12-21,2006-12-21,False
123396,31RY,F. ROYAL,315,SHIPC,2006-12-21,2006-12-21,False
123397,31RZ,C. K. BRONSON,315,SHIPC,2006-12-21,2006-12-21,False
123398,31S0,SHAG,315,SHIPC,2006-12-21,2006-12-21,False
123399,31S1,ARCTIC SEAL,315,SHIPC,2006-12-21,2006-12-21,False
123400,31S2,SEATTLE,315,SHIPC,2006-12-21,2006-12-21,False
123401,31S3,STATE STAR,315,SHIPC,2006-12-21,2006-12-21,False
123402,31S4,SIOUX,315,SHIPC,2006-12-21,2006-12-21,False
123403,31S5,SEBAGO,315,SHIPC,2006-12-21,2006-12-21,False
123404,31S6,SAGACITY,315,SHIPC,2006-12-21,2006-12-21,False
123405,31S7,SKILL,315,SHIPC,2006-12-21,2006-12-21,False
123406,31S8,STATE WAVE,315,SHIPC,2006-12-21,2006-12-21,False
123407,31S9,ATLANTIC SEAL,315,SHIPC,2006-12-21,2006-12-21,False
123408,31SA,SPAR,315,SHIPC,2006-12-21,2006-12-21,False
123409,31SB,SPENCER F. BAIRD,315,SHIPC,2006-12-21,2006-12-21,False
123410,31SC,SPENCER,315,SHIPC,2006-12-21,2006-12-21,False
123411,31SD,SANDS,315,SHIPC,2006-12-21,2006-12-21,False
123412,31SE,SENECA,315,SHIPC,2006-12-21,2006-12-21,False
123413,31SF,SABLE FISH,315,SHIPC,2006-12-21,2006-12-21,False
123414,31SG,SEA GULL,315,SHIPC,2006-12-21,2006-12-21,False
123415,31SH,SHELDRAKE,315,SHIPC,2006-12-21,2006-12-21,False
123416,31SI,STATEN ISLAND,315,SHIPC,2006-12-21,2006-12-21,False
123417,31SJ,SONIC,315,SHIPC,2006-12-21,2006-12-21,False
123418,31SK,R. R. SHROCK,315,SHIPC,2006-12-21,2006-12-21,False
123419,31SL,STALLION,315,SHIPC,2006-12-21,2006-12-21,False
123420,31SM,ST MICHAEL,315,SHIPC,2006-12-21,2006-12-21,False
123421,31SN,STIRNI,315,SHIPC,2006-12-21,2006-12-21,False
123422,31SO,STORIS,315,SHIPC,2006-12-21,2006-12-21,False
123423,31SP,SAN PABLO,315,SHIPC,2006-12-21,2006-12-21,False
123424,31SQ,SEA QUEST,315,SHIPC,2006-12-21,2006-12-21,False
123425,31SR,SERRANO,315,SHIPC,2006-12-21,2006-12-21,False
123426,31SS,SILAS BENT,315,SHIPC,2006-12-21,2006-12-21,False
123427,31ST,STRANGER,315,SHIPC,2006-12-21,2006-12-21,False
123428,31SU,SURVEYOR,315,SHIPC,2006-12-21,2006-12-21,False
123429,31SV,SILVER BAY,315,SHIPC,2006-12-21,2006-12-21,False
123430,31SW,SWAN,315,SHIPC,2006-12-21,2006-12-21,False
123431,31SX,SWERVE,315,SHIPC,2006-12-21,2006-12-21,False
123432,31SY,SALUTE,315,SHIPC,2006-12-21,2006-12-21,False
123433,31SZ,SWORDKNOT,315,SHIPC,2006-12-21,2006-12-21,False
123434,31T0,Zeus,315,SHIPC,2006-12-21,2018-06-22,False
123435,31T1,H. W. TUCKER,315,SHIPC,2006-12-21,2006-12-21,False
123436,31T2,TOWERS,315,SHIPC,2006-12-21,2006-12-21,False
123437,31T3,ICE ISLAND,315,SHIPC,2006-12-21,2006-12-21,False
123438,31T4,TREE POINT,315,SHIPC,2006-12-21,2006-12-21,False
123439,31T5,TRUCKEE,315,SHIPC,2006-12-21,2006-12-21,False
123440,31T6,TINGEY,315,SHIPC,2006-12-21,2006-12-21,False
123441,31T7,TWINING,315,SHIPC,2006-12-21,2006-12-21,False
123442,31T8,TRACER,315,SHIPC,2006-12-21,2006-12-21,False
123443,31T9,L. THOMAS,315,SHIPC,2006-12-21,2006-12-21,False
123444,31TA,TAGE,315,SHIPC,2006-12-21,2006-12-21,False
123445,31TB,STRIBLING,315,SHIPC,2006-12-21,2006-12-21,False
123446,31TC,TOWNSEND CROMWELL,315,SHIPC,2006-12-21,2006-12-21,False
123447,31TD,TWEEDY,315,SHIPC,2006-12-21,2006-12-21,False
123448,31TE,AUKE BAY,315,SHIPC,2006-12-21,2006-12-21,False
123449,31TF,TALLULAH,315,SHIPC,2006-12-21,2006-12-21,False
123450,31TG,THEODORE N. GILL,315,SHIPC,2006-12-21,2006-12-21,False
123451,31TH,THOR,315,SHIPC,2006-12-21,2006-12-21,False
123452,31TI,TURSIOPS,315,SHIPC,2006-12-21,2006-12-21,False
123453,31TJ,H. J. THOMAS,315,SHIPC,2006-12-21,2006-12-21,False
123454,31TK,TOPEKA,315,SHIPC,2006-12-21,2006-12-21,False
123455,31TL,TALBOT,315,SHIPC,2006-12-21,2006-12-21,False
123456,31TM,STORMES,315,SHIPC,2006-12-21,2006-12-21,False
123457,31TN,TANNER,315,SHIPC,2006-12-21,2006-12-21,False
123458,31TO,TORDENSKJOLD,315,SHIPC,2006-12-21,2006-12-21,False
123459,31TP,TAMPA,315,SHIPC,2006-12-21,2006-12-21,False
123460,31TQ,THETA,315,SHIPC,2006-12-21,2006-12-21,False
123461,31TR,TRIDENT,315,SHIPC,2006-12-21,2006-12-21,False
123462,31TS,TUSCARORA,315,SHIPC,2006-12-21,2006-12-21,False
123463,31TT,THOMAS G. THOMPSON,315,SHIPC,2006-12-21,2006-12-21,False
123464,31TU,TERITU,315,SHIPC,2006-12-21,2006-12-21,False
123465,31TV,PETERSON,315,SHIPC,2006-12-21,2006-12-21,False
123466,31TW,TOWHEE,315,SHIPC,2006-12-21,2006-12-21,False
123467,31TX,TEXIN,315,SHIPC,2006-12-21,2006-12-21,False
123468,31TY,TAYLOR,315,SHIPC,2006-12-21,2006-12-21,False
123469,31TZ,J. K. TAUSSIG,315,SHIPC,2006-12-21,2006-12-21,False
123470,31U0,Normandy,315,SHIPC,2006-12-21,2018-07-18,False
123471,31U1,BUCK,315,SHIPC,2006-12-21,2006-12-21,False
123472,31U2,CURRIER,315,SHIPC,2006-12-21,2006-12-21,False
123473,31U3,PLUCK,315,SHIPC,2006-12-21,2006-12-21,False
123474,31U4,HUNT,315,SHIPC,2006-12-21,2006-12-21,False
123475,31U5,BAUER,315,SHIPC,2006-12-21,2006-12-21,False
123476,31U6,DURANT,315,SHIPC,2006-12-21,2006-12-21,False
123477,31U7,RUPERTUS,315,SHIPC,2006-12-21,2006-12-21,False
123478,31U8,HUSE,315,SHIPC,2006-12-21,2006-12-21,False
123479,31U9,LUISENO,315,SHIPC,2006-12-21,2006-12-21,False
123480,31UA,MURRAY,315,SHIPC,2006-12-21,2006-12-21,False
123481,31UB,BRUSH,315,SHIPC,2006-12-21,2006-12-21,False
123482,31UC,AUCILLA,315,SHIPC,2006-12-21,2006-12-21,False
123483,31UD,COURTNEY,315,SHIPC,2006-12-21,2006-12-21,False
123484,31UE,SOUTHERLAND,315,SHIPC,2006-12-21,2006-12-21,False
123485,31UF,SAUFLEY,315,SHIPC,2006-12-21,2006-12-21,False
123486,31UG,HAMMERBERG,315,SHIPC,2006-12-21,2006-12-21,False
123487,31UH,UHLMANN,315,SHIPC,2006-12-21,2006-12-21,False
123488,31UI,BUNTING,315,SHIPC,2006-12-21,2006-12-21,False
123489,31UJ,PUTNAM,315,SHIPC,2006-12-21,2006-12-21,False
123490,31UK,CHUKAWAN,315,SHIPC,2006-12-21,2006-12-21,False
123491,31UL,AULT,315,SHIPC,2006-12-21,2006-12-21,False
123492,31UM,UNIMAK,315,SHIPC,2006-12-21,2006-12-21,False
123493,31UN,UNDAUNTED,315,SHIPC,2006-12-21,2006-12-21,False
123494,31UO,D. A. MUNRO,315,SHIPC,2006-12-21,2006-12-21,False
123495,31UP,PONCHATOULA,315,SHIPC,2006-12-21,2006-12-21,False
123496,31UQ,JOUETT,315,SHIPC,2006-12-21,2006-12-21,False
123497,31UR,TURNER,315,SHIPC,2006-12-21,2006-12-21,False
123498,31US,UPSHUR,315,SHIPC,2006-12-21,2006-12-21,False
123499,31UT,UTE,315,SHIPC,2006-12-21,2006-12-21,False
123500,31UU,COLUMBUS,315,SHIPC,2006-12-21,2006-12-21,False
123501,31UV,H. PURVIS,315,SHIPC,2006-12-21,2006-12-21,False
123502,31UW,LAWRENCE,315,SHIPC,2006-12-21,2006-12-21,False
123503,31UX,GUADALUPE,315,SHIPC,2006-12-21,2006-12-21,False
123504,31UY,PURDY,315,SHIPC,2006-12-21,2006-12-21,False
123505,31UZ,RUCHAMKIN,315,SHIPC,2006-12-21,2006-12-21,False
123506,31V0,PHILLIPINE SEA,315,SHIPC,2006-12-21,2018-07-18,False
123507,31V1,THE SULLIVANS,315,SHIPC,2006-12-21,2006-12-21,False
123508,31V2,VIGIL,315,SHIPC,2006-12-21,2006-12-21,False
123509,31V3,VESOLE,315,SHIPC,2006-12-21,2006-12-21,False
123510,31V4,VANCE,315,SHIPC,2006-12-21,2006-12-21,False
123511,31V5,TE VEGA,315,SHIPC,2006-12-21,2006-12-21,False
123512,31V6,GARCIA,315,SHIPC,2006-12-21,2006-12-21,False
123513,31V7,CONYNGHAM,315,SHIPC,2006-12-21,2006-12-21,False
123514,31V8,HOEL,315,SHIPC,2006-12-21,2006-12-21,False
123515,31V9,ALBATROSS,315,SHIPC,2006-12-21,2006-12-21,False
123516,31VA,PVT. J. VALDEZ,315,SHIPC,2006-12-21,2006-12-21,False
123517,31VB,VALIANT,315,SHIPC,2006-12-21,2006-12-21,False
123518,31VC,VICTORIA,315,SHIPC,2006-12-21,2006-12-21,False
123519,31VD,VIDAL,315,SHIPC,2006-12-21,2006-12-21,False
123520,31VE,VEMA,315,SHIPC,2006-12-21,2009-12-08,False
123521,31VF,HAVERFIELD,315,SHIPC,2006-12-21,2006-12-21,False
123522,31VG,VIGOR,315,SHIPC,2006-12-21,2006-12-21,False
123523,31VH,HUMMINGBIRD,315,SHIPC,2006-12-21,2006-12-21,False
123524,31VI,VICCA,315,SHIPC,2006-12-21,2013-08-15,False
